filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	bf2e2b62-44f6-44ad-a726-1b028c6ab203	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	205	9278.961914	1.178750	943	TRUE	9278.977539	930	1.162500	512	8.840044	0.000000	71.638336	10.875214
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	e14a5583-144c-49e4-8eb9-703864832539	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	470	9263.254883	9.619250	7695	TRUE	9263.511719	7489	9.361750	3559	12.310453	0.000000	76.644394	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	9fed238a-3c6b-4081-be73-c9cca7a9c517	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	171	9237.580078	5.089500	4071	TRUE	9237.618164	4041	5.052000	1782	10.100146	0.000000	73.882431	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	16a65bad-5f45-4849-a060-ebacca4eaf21	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	285	9270.719727	3.240750	2592	TRUE	9270.856445	2484	3.105750	1258	11.135873	0.000000	79.751595	8.631126
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	0ee2c212-4e7d-44de-a1bf-2566a60669d4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	401	9262.210938	2.017250	1613	TRUE	9262.240234	1590	1.988500	777	9.822987	0.000000	87.001740	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	c45dd9ff-5489-4a15-b90c-ecac08fa82ce	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	104	9317.522461	6.992500	5594	TRUE	9317.734375	5424	6.780000	2696	10.561745	0.000000	72.328827	10.012104
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	fd0a2217-4fb7-4df9-9165-0b4510b5c5e3	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	170	9300.524414	4.163250	3330	TRUE	9300.564453	3298	4.123250	1576	11.432071	0.000000	74.745544	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	4258f88c-e2b1-4f16-b960-8b467bb71e79	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	423	9268.044922	3.954750	3163	TRUE	9268.088867	3128	3.911000	1504	7.758956	0.000000	72.501450	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	da5d6986-bed3-4915-88b4-b4aa51aeef75	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	68	9244.185547	9.085250	7268	TRUE	9244.302734	7175	8.969000	3533	11.570667	0.000000	73.882431	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	f112b5c5-12ec-4ca0-b355-12e27f3678bb	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	292	9247.167969	31.661751	25329	TRUE	9247.352539	25181	31.476749	11701	11.064476	0.000000	73.882431	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	bae8934d-7e0f-4da4-b5f6-42cce0402f6e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	431	9333.916992	2.678750	2143	FALSE	9333.941406	2124	2.655000	651	4.918021	0.000000	51.096260	8.976368
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	2dbada94-c9c4-45e7-a7b9-3a476c02796a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	323	9332.568359	0.632000	505	TRUE	9332.630859	454	0.568250	192	9.523829	0.000000	78.543236	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	a0219079-1183-48c7-a05e-dd07dacf099c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	178	9294.171875	4.232500	3386	TRUE	9294.285156	3295	4.118750	1600	10.843954	0.000000	74.745544	10.529976
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	6e029483-99a1-45f7-8cd5-083156540e1b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	429	9321.726562	1.420250	1136	TRUE	9321.904297	995	1.244000	471	9.079591	0.000000	69.394249	8.631119
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	07122c51-93a7-4fc1-a922-5c42c3336882	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	161	9302.019531	7.237250	5789	TRUE	9302.236328	5616	7.021000	2929	9.900761	0.000000	74.918167	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	6c23888e-14c3-44f4-91b3-fff5d26579d6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	284	9275.570312	18.072250	14457	TRUE	9275.612305	14423	18.029751	7439	10.319187	0.000000	78.715858	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	986cd3bd-4077-4cdc-b52f-3afb33d46b33	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	494	9250.471680	1.763000	1410	TRUE	9250.498047	1389	1.736750	645	9.293069	0.000000	73.882431	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	d7a04932-0f84-4ba8-a9cc-8a7a5aae1475	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	449	9319.948242	1.692000	1353	FALSE	9319.986328	1323	1.654500	144	2.858579	0.000000	83.549294	8.285881
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	7f924b8e-12c2-4317-9395-14919cdd83a5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	472	9284.612305	8.113000	6490	FALSE	9284.686523	6430	8.038000	3828	6.735490	0.000000	73.019318	8.285881
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	bd821011-7e88-4455-87d8-7ce8591955af	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	168	9256.100586	46.782501	37426	TRUE	9256.167969	37372	46.715000	14617	8.303792	0.000000	73.709808	9.839481
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	4cadef02-b55d-4616-ae2a-f94567bc3af5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	237	9241.742188	3.954000	3163	TRUE	9242.007812	2951	3.689000	1342	11.610003	0.000000	75.263412	9.494232
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	555bdf80-5d6e-4049-91f0-11227c44cdfa	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	286	9281.458008	1.734250	1387	FALSE	9281.640625	1240	1.550500	583	6.956256	0.000000	76.817017	8.631126
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1dfbb422-4605-4a36-be2c-bcd2f37ac3dc	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	490	9300.444336	0.720750	576	TRUE	9300.569336	476	0.595750	197	11.595592	0.000000	73.709808	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	f3b6eea1-efbd-4692-be01-ae316b782023	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	196	9316.458008	16.561001	13248	TRUE	9317.214844	12642	15.803500	6304	11.073719	0.000000	77.680122	9.494232
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1ecd5911-7f2c-41e4-99d0-e7151c06b859	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	172	9314.506836	0.706500	565	FALSE	9314.577148	509	0.636500	117	2.702288	0.000000	71.120468	7.595387
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1b0469da-1a52-4053-a402-8184785445d3	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	401	9321.492188	1.139500	911	TRUE	9321.613281	814	1.018250	457	8.625418	0.000000	90.799438	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	32a42ed2-62c9-4b8f-a68c-c25f6456fb3c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	142	9249.972656	59.116501	47293	TRUE	9250.135742	47162	58.952751	22857	9.084092	0.000000	74.745544	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	de164485-aa66-425d-8f7e-bcde87628428	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	76	9283.211914	1.631750	1305	TRUE	9283.349609	1195	1.494250	556	9.689570	0.000000	73.191940	8.976372
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	51dd85b7-df18-4d84-bf09-efae314b8d7c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	41	9293.775391	2.557000	2045	TRUE	9293.862305	1975	2.469500	982	11.406624	0.000000	75.436035	10.357353
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	215e7b73-c7d9-49cf-91b9-85fd0416e879	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	364	9306.925781	2.923250	2338	TRUE	9306.990234	2287	2.859500	1179	10.021071	0.000000	74.745544	7.940636
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	fba00a67-818c-4113-839e-6c5b7a92ddb4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	217	9329.272461	2.096250	1677	TRUE	9329.816406	1241	1.551250	653	10.238896	0.000000	85.793381	8.803741
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	95f128d5-72c7-4d5b-979f-06a0757b4edf	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	29	9281.706055	12.443250	9954	TRUE	9281.772461	9901	12.377000	5235	11.639845	0.000000	73.537186	10.012104
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	37ee2791-3884-456e-8efd-f54b03701f44	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	142	9243.122070	2.170500	1736	TRUE	9243.171875	1696	2.120500	897	11.243769	0.000000	75.608658	8.458504
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	e001d47a-8733-4d64-8378-b9383a38245b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	143	9259.517578	11.233750	8987	TRUE	9259.721680	8824	11.030000	4148	11.488077	0.000000	72.846695	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	2d382bfa-d079-449a-ab1b-bea8dbc94a75	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	428	9308.225586	9.596500	7677	TRUE	9308.407227	7532	9.415250	3762	10.060740	0.000000	72.846695	7.422768
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	82e8deb3-076f-4a14-a872-5656bdc94e5a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	494	9240.612305	6.148000	4918	TRUE	9240.897461	4690	5.863000	2696	9.701553	0.000000	75.090790	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	32dc3ef1-6b30-49db-b68b-fb0d50456093	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	442	9231.832031	18.476500	14781	TRUE	9231.868164	14753	18.441500	7172	7.582581	0.000000	79.233727	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	3db9a494-bfcc-47cb-831b-f3ea855a44df	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	389	9287.044922	8.969750	7175	TRUE	9287.252930	7009	8.762250	3431	10.108637	0.000000	74.745544	8.631126
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	ec6410a8-70bb-407f-b024-7d54dea195f8	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	253	9260.034180	7.067500	5654	TRUE	9260.365234	5389	6.736250	2566	11.995172	0.000000	73.709808	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1d5caa1f-f220-4ae1-b7b4-cf3f9aaf1990	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	74	9309.320312	1.485000	1188	TRUE	9309.869141	749	0.936250	364	9.340992	0.000000	84.067162	10.357346
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	78b2bf37-9920-4443-ab3e-9b27955404d5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	510	9321.152344	2.416500	1933	TRUE	9321.540039	1622	2.027750	806	10.212584	0.000000	73.537186	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	2fbcdf41-69a9-49d5-b61f-22c723282cfb	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	191	9299.750000	5.646000	4516	TRUE	9300.109375	4229	5.287250	1918	10.239847	0.000000	70.257355	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	697c26e3-798e-4883-84c5-e060f9909468	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	232	9235.432617	8.244000	6595	TRUE	9235.784180	6314	7.892750	3286	10.787788	0.000000	71.638336	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	cb4bfc94-9fcd-42d9-8789-a735162c8e23	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	329	9319.709961	0.974250	779	TRUE	9319.740234	755	0.944250	320	8.975440	0.000000	79.751595	9.839478
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	bedd50b7-ff2a-4461-9ee4-757211e12363	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	489	9246.925781	9.873500	7898	TRUE	9247.103516	7756	9.696000	3625	10.091057	0.000000	76.644394	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	a99ba25d-0dbb-4674-9303-2c03b7e2829c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	51	9238.530273	7.490500	5992	TRUE	9238.555664	5971	7.464250	2565	9.792436	0.000000	74.400299	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	b68b056b-4a5e-4267-b62b-2645db494bac	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	170	9292.030273	1.639000	1311	TRUE	9292.084961	1267	1.584000	526	9.685610	0.000000	72.501450	8.976372
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	c88abac4-5968-4675-93df-cee89f0dcf55	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	142	9310.438477	2.127500	1702	TRUE	9310.537109	1623	2.028750	717	11.131256	0.000000	74.227676	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	7e21fec6-48f1-4aad-8fba-c6f8835f190f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	69	9242.489258	2.523500	2018	TRUE	9242.739258	1818	2.273500	905	10.080921	0.000000	75.263412	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	db5499e9-b5e4-459d-bd3e-b5ba36a18320	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	344	9257.011719	2.624250	2099	TRUE	9257.154297	1986	2.483000	838	10.466105	0.000000	75.263412	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	425e5769-8549-4d6a-addd-98768cdec860	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	467	9242.641602	9.591750	7673	TRUE	9242.709961	7619	9.524250	3550	10.745139	0.000000	76.989639	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	8816a13c-1974-4598-92d5-faa8362cae89	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	215	9288.742188	3.300500	2640	TRUE	9289.048828	2395	2.994250	1260	9.122418	0.000000	75.090790	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	4bed3d18-b6f2-400e-bb02-b23ebea99a99	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	76	9268.163086	10.774250	8619	TRUE	9268.593750	8274	10.343000	4120	10.928921	0.000000	74.572922	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	7642c259-1305-4606-9f10-cd14452a34e4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	85	9296.861328	8.297000	6637	TRUE	9296.956055	6561	8.202000	3443	10.337844	0.000000	75.608658	9.148987
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	6329c614-f1a6-4c2d-bb36-447522d7430f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	463	9229.767578	57.979752	46383	TRUE	9229.822266	46340	57.925999	22230	9.977380	0.000000	75.436035	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	0c8c178c-c300-4d40-9a3c-4f346c9e4dab	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	122	9274.152344	9.746500	7797	TRUE	9274.298828	7680	9.600250	3563	10.718485	0.000000	74.918167	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	fd95befa-3ced-4e89-852c-df30a08b2038	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	23	9240.682617	4.014250	3211	TRUE	9240.903320	3035	3.794250	1692	9.736189	0.000000	76.471771	8.285873
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	e37a8fda-26f9-49b8-b458-d19bb6f88f6f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	342	9286.120117	3.153000	2522	TRUE	9286.185547	2469	3.086750	1184	10.644455	0.000000	71.983582	10.184727
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	eadd0117-f502-45c5-be35-e53bf29ba313	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	436	9254.712891	2.024750	1619	TRUE	9254.850586	1509	1.887250	738	10.485406	0.000000	72.846695	9.666859
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	3d08c23d-f931-40fd-95cd-8dbaab019c1e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	286	9279.468750	1.055000	844	TRUE	9279.780273	595	0.743750	322	7.124725	0.000000	74.918167	8.458504
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	84e55ea5-e338-48d4-94d2-6fbc3999c1fb	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	109	9212.336914	56.734749	45387	TRUE	9212.886719	44947	56.184750	22790	8.249557	0.000000	74.400299	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	beddfbb1-f0f8-4fa2-9f31-d2090bf9368d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	79	9243.761719	8.588750	6871	TRUE	9243.813477	6830	8.537500	3475	10.556525	0.000000	76.299149	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1d9cca03-f653-4158-89de-62f81589d58e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	404	9252.992188	3.015000	2412	TRUE	9253.225586	2224	2.780000	1090	10.310619	0.000000	75.263412	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	414af699-7135-45e5-9309-6bddad5f0b34	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	106	9250.917969	11.615750	9292	TRUE	9251.050781	9186	11.483250	4140	11.714172	0.000000	76.817017	9.839478
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	9e62432b-0941-458f-b82b-18dd59bb07ca	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	221	9262.093750	2.182250	1745	TRUE	9262.426758	1479	1.849750	743	10.782977	0.000000	78.197990	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	8a044242-e3f1-4534-b7e1-5fb80127840d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	24	9281.144531	14.764500	11811	TRUE	9281.253906	11724	14.655750	6561	10.251494	0.000000	74.918167	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	f2266ac3-ac62-4034-b5c4-bbe43ad84d6f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	347	9330.042969	2.827000	2261	TRUE	9330.121094	2199	2.749500	1374	7.674852	0.000000	79.578972	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	264dc1d0-8d52-4773-b8f3-7d0235a15d98	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	239	9250.244141	1.478250	1182	TRUE	9250.450195	1018	1.273250	551	8.711137	0.000000	71.810959	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	3c97fe79-7d4e-4161-bf14-4c319ec5d63b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	268	9271.246094	6.421500	5137	TRUE	9271.495117	4938	6.172750	2377	11.501536	0.000000	77.680122	8.976364
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	ab7cc444-3dfb-4fd1-842a-558b9ed5dc0f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	431	9263.341797	2.240250	1792	FALSE	9263.434570	1717	2.146500	665	4.954529	0.000000	49.887901	9.148991
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	239f7335-d69d-452e-8585-295bd6f6e4e4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	135	9283.891602	7.393750	5915	TRUE	9283.909180	5902	7.377500	2938	10.755315	0.000000	76.471771	8.113258
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	50ada12b-4ae2-41e3-b6b5-fe2349c9f932	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	390	9265.076172	3.318250	2654	TRUE	9265.403320	2393	2.992000	1125	10.458775	0.000000	76.471771	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	d16ef651-4572-49b1-b723-d266dee946c8	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	428	9242.802734	1.458000	1166	TRUE	9243.242188	815	1.019250	338	10.237103	0.000000	69.221626	8.113262
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	cfe424a4-e471-4be6-8b49-e231d9922b99	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	77	9281.635742	1.162000	929	TRUE	9281.688477	887	1.109500	405	10.787888	0.000000	75.090790	8.976372
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	b0763b54-b13b-486b-9752-92c1179c6f3c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	459	9299.458008	13.594250	10875	TRUE	9299.557617	10795	13.494250	4781	10.440170	0.000000	79.924217	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	2801d5fe-f0f0-4711-a15c-7ccf6a4476f4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	162	9248.669922	9.311250	7449	TRUE	9248.931641	7239	9.048750	3472	9.761773	0.000000	72.156204	9.321613
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	c0474b12-6303-4ec9-bb4f-d4be307c61a9	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	84	9237.213867	11.365500	9092	TRUE	9237.522461	8845	11.056750	4502	11.079761	0.000000	78.543236	8.803749
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	1741494c-eb9e-4c3c-b54e-5bc0220fc434	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	197	9269.183594	13.980000	11184	TRUE	9269.346680	11054	13.817500	5722	8.628961	0.000000	76.989639	9.148987
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	53f03fa4-5469-483f-ac46-82202a89ccc2	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	159	9216.759766	82.030502	65624	TRUE	9216.858398	65546	81.932999	19321	8.327261	0.000000	73.019318	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	3788a0c1-93ef-4956-95ab-586f7b47449e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	395	9238.361328	33.100498	26480	TRUE	9238.521484	26352	32.940498	12495	10.822644	0.000000	78.197990	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	8d987d8f-f559-4c41-bfde-92ab5175fd7b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	129	9246.786133	15.832500	12666	FALSE	9246.802734	12652	15.815000	3826	4.995615	0.000000	52.477242	8.113258
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	70e3c790-495a-48d2-84f8-f120106ed43b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	67	9327.281250	5.488000	4390	TRUE	9327.495117	4219	5.274250	2154	10.547234	0.000000	74.572922	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	13ae0a40-3bff-4af2-915a-dbdc285b81bd	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	387	9249.123047	0.946750	757	TRUE	9249.286133	626	0.783000	307	8.937637	0.000000	75.781281	8.976364
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	005d9b99-1402-4d6f-9e8d-7616db79016d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	150	9261.953125	3.681750	2945	TRUE	9262.367188	2614	3.268000	1107	12.108665	0.000000	75.090790	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	06051602-fd6e-44a0-be40-b135faf282b1	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	255	9300.226562	0.647750	518	TRUE	9300.299805	460	0.575250	248	9.882179	0.000000	74.055054	10.357349
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	0fda6721-3ca3-489f-8927-aac48f5bb938	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	505	9312.704102	13.438500	10750	TRUE	9312.746094	10716	13.396000	4731	10.490305	0.000000	77.162262	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	9419663c-36c5-46da-9017-d5251fe1a5cc	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	69	9248.343750	11.699750	9359	TRUE	9248.480469	9250	11.563500	5152	9.776322	0.000000	74.745544	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	2c1d4373-d7ff-4b38-b634-e1ddbb768ccc	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	233	9309.519531	9.862000	7889	TRUE	9309.538086	7875	9.844500	4615	7.746251	0.000000	77.852745	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	f66a33b5-4986-47a6-9061-1da15c17c8ec	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	455	9282.269531	8.995250	7196	TRUE	9282.330078	7148	8.935250	3465	11.441893	0.000000	75.781281	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_100.fast5	db534243-09fd-46c0-a8ce-524f6b8460d6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	217	9273.658203	1.844000	1475	TRUE	9273.753906	1398	1.747750	729	10.821411	0.000000	86.656494	8.976372
